molecule_chembl_id,target_chembl_id,pchembl_value,activity_type
CHEMBL5914063,CHEMBL2041,7.56,active
CHEMBL5914068,CHEMBL2971,4.25,inactive
CHEMBL5914075,CHEMBL3553,9.12,active
CHEMBL5914082,CHEMBL5749,10.17,active
CHEMBL5914087,CHEMBL5749,9.7,active
CHEMBL5914100,CHEMBL2835,7.3,active
CHEMBL5914100,CHEMBL2971,6.16,inactive
CHEMBL5914104,CHEMBL5024,5.52,inactive
CHEMBL5914107,CHEMBL2068,6.28,inactive
CHEMBL5914107,CHEMBL279,6.28,inactive
CHEMBL5914114,CHEMBL2742,6.52,active
CHEMBL5914119,CHEMBL5319,7.47,active
CHEMBL591412,CHEMBL4040,4.85,inactive
CHEMBL5914122,CHEMBL5358,6.26,inactive
CHEMBL5914125,CHEMBL4895,8.33,active
CHEMBL5914130,CHEMBL2148,9.52,active
CHEMBL5914130,CHEMBL2835,8.55,active
CHEMBL5914130,CHEMBL2971,9.24,active
CHEMBL5914130,CHEMBL3553,9.19,active
CHEMBL5914133,CHEMBL5251,7.37,active
CHEMBL5914135,CHEMBL2148,7.3,active
CHEMBL5914135,CHEMBL2835,9.26,active
CHEMBL5914135,CHEMBL2971,9.26,active
CHEMBL5914135,CHEMBL3553,7.3,active
CHEMBL5914136,CHEMBL2971,5.76,inactive
CHEMBL5914139,CHEMBL2292,8.1,active
CHEMBL5914139,CHEMBL262,5.02,inactive
CHEMBL5914146,CHEMBL5251,6.3,inactive
CHEMBL5914158,CHEMBL2835,5.55,inactive
CHEMBL5914158,CHEMBL2971,5.89,inactive
CHEMBL5914158,CHEMBL3553,7.03,active
CHEMBL5914159,CHEMBL4267,5.6,inactive
CHEMBL5914163,CHEMBL5024,6.3,inactive
CHEMBL5914169,CHEMBL2148,7.28,active
CHEMBL5914169,CHEMBL2835,8.92,active
CHEMBL5914169,CHEMBL2971,8.59,active
CHEMBL5914178,CHEMBL2148,5.3,inactive
CHEMBL5914178,CHEMBL2835,6.92,active
CHEMBL5914178,CHEMBL2971,7.34,active
CHEMBL5914178,CHEMBL3553,8.15,active
CHEMBL5914180,CHEMBL3357,6.26,inactive
CHEMBL5914189,CHEMBL2835,6.73,active
CHEMBL5914189,CHEMBL2971,7.31,active
CHEMBL5914189,CHEMBL3553,8.1,active
CHEMBL5914193,CHEMBL5331,5.98,inactive
CHEMBL5914203,CHEMBL3778,5.77,inactive
CHEMBL5914209,CHEMBL3778,8.05,active
CHEMBL5914211,CHEMBL4895,8.03,active
CHEMBL5914216,CHEMBL1906,6.43,inactive
CHEMBL5914216,CHEMBL5145,6.43,inactive
CHEMBL5914217,CHEMBL5251,6.26,inactive
CHEMBL5914218,CHEMBL1075104,6.26,inactive
CHEMBL5914222,CHEMBL5024,5.445,inactive
CHEMBL5914232,CHEMBL2041,6.14,inactive
CHEMBL5914235,CHEMBL6167,9.0,active
CHEMBL5914241,CHEMBL2973,6.62,active
CHEMBL5914245,CHEMBL5251,7.63,active
CHEMBL5914246,CHEMBL5251,7.34,active
CHEMBL5914254,CHEMBL2973,7.48,active
CHEMBL5914256,CHEMBL5903,7.52,active
CHEMBL5914268,CHEMBL4040,8.82,active
CHEMBL5914278,CHEMBL5251,7.26,active
CHEMBL5914283,CHEMBL4375,7.4,active
CHEMBL5914284,CHEMBL1772932,8.18,active
CHEMBL5914287,CHEMBL5749,10.0,active
CHEMBL5914291,CHEMBL2292,6.15,inactive
CHEMBL5914291,CHEMBL262,7.32,active
CHEMBL5914294,CHEMBL4718,6.26,inactive
CHEMBL5914297,CHEMBL203,8.7,active
CHEMBL5914304,CHEMBL2292,8.22,active
CHEMBL5914304,CHEMBL262,7.1,active
CHEMBL5914308,CHEMBL5749,9.73,active
CHEMBL5914310,CHEMBL5464,6.925,active
CHEMBL5914319,CHEMBL2148,5.0,inactive
CHEMBL5914319,CHEMBL2835,7.07,active
CHEMBL5914319,CHEMBL2971,5.6,inactive
CHEMBL5914319,CHEMBL3553,5.23,inactive
CHEMBL5914321,CHEMBL2041,7.26,active
CHEMBL5914322,CHEMBL3553,9.12,active
CHEMBL5914326,CHEMBL1795199,5.12,inactive
CHEMBL5914332,CHEMBL2973,6.36,inactive
CHEMBL5914332,CHEMBL3231,5.15,inactive
CHEMBL5914333,CHEMBL2971,8.19,active
CHEMBL5914358,CHEMBL203,8.52,active
CHEMBL5914368,CHEMBL4040,6.82,active
CHEMBL5914371,CHEMBL5464,6.89,active
CHEMBL5914372,CHEMBL2973,5.64,inactive
CHEMBL5914387,CHEMBL4722,7.26,active
CHEMBL5914389,CHEMBL5491,7.51,active
CHEMBL591440,CHEMBL1824,4.4,inactive
CHEMBL5914404,CHEMBL5251,6.26,inactive
CHEMBL5914406,CHEMBL5251,7.26,active
CHEMBL5914407,CHEMBL2637,5.3,inactive
CHEMBL5914407,CHEMBL4179,5.3,inactive
CHEMBL5914412,CHEMBL5319,7.51,active
CHEMBL5914415,CHEMBL5024,7.26,active
CHEMBL5914422,CHEMBL2835,10.0,active
CHEMBL5914422,CHEMBL2971,9.82,active
CHEMBL5914430,CHEMBL2599,6.88,active
CHEMBL5914430,CHEMBL260,6.8,active
CHEMBL5914430,CHEMBL2850,5.63,inactive
CHEMBL5914434,CHEMBL2842,8.1,active
CHEMBL5914438,CHEMBL1868,6.28,inactive
CHEMBL5914438,CHEMBL2068,5.630000000000001,inactive
CHEMBL5914438,CHEMBL279,4.98,inactive
CHEMBL5914438,CHEMBL5147,6.28,inactive
CHEMBL5914442,CHEMBL5251,6.2,inactive
CHEMBL5914449,CHEMBL203,7.66,active
CHEMBL5914450,CHEMBL5319,6.16,inactive
CHEMBL5914454,CHEMBL5319,6.22,inactive
CHEMBL5914466,CHEMBL2148,8.82,active
CHEMBL5914473,CHEMBL5251,7.26,active
CHEMBL5914491,CHEMBL5464,4.17,inactive
CHEMBL5914492,CHEMBL5251,7.04,active
CHEMBL5914495,CHEMBL4630,7.6,active
CHEMBL5914497,CHEMBL5749,9.82,active
CHEMBL5914498,CHEMBL5251,9.6,active
CHEMBL59145,CHEMBL203,5.755,inactive
CHEMBL5914503,CHEMBL4040,9.99,active
CHEMBL5914503,CHEMBL5121,9.99,active
CHEMBL5914511,CHEMBL5358,7.26,active
CHEMBL5914515,CHEMBL5358,7.26,active
CHEMBL5914516,CHEMBL3116,6.77,active
CHEMBL5914522,CHEMBL2835,7.78,active
CHEMBL5914522,CHEMBL2971,6.76,active
CHEMBL5914523,CHEMBL2041,7.47,active
CHEMBL5914525,CHEMBL2835,9.31,active
CHEMBL5914525,CHEMBL2971,8.01,active
CHEMBL5914528,CHEMBL5251,7.26,active
CHEMBL5914529,CHEMBL5749,6.52,active
CHEMBL5914531,CHEMBL4895,6.96,active
CHEMBL5914531,CHEMBL5331,6.96,active
CHEMBL5914536,CHEMBL3553,9.22,active
CHEMBL5914537,CHEMBL3778,8.17,active
CHEMBL5914546,CHEMBL3116,6.96,active
CHEMBL5914559,CHEMBL2842,6.5,active
CHEMBL5914564,CHEMBL3778,7.72,active
CHEMBL5914570,CHEMBL5314,5.35,inactive
CHEMBL5914570,CHEMBL5331,8.14,active
CHEMBL5914580,CHEMBL3116,6.0,inactive
CHEMBL5914586,CHEMBL203,5.26,inactive
CHEMBL5914586,CHEMBL5251,6.26,inactive
CHEMBL5914588,CHEMBL4501,7.39,active
CHEMBL5914590,CHEMBL5319,7.7,active
CHEMBL5914597,CHEMBL3553,5.3,inactive
CHEMBL5914601,CHEMBL2973,7.06,active
CHEMBL5914613,CHEMBL2068,6.28,inactive
CHEMBL5914613,CHEMBL279,6.28,inactive
CHEMBL5914617,CHEMBL5464,5.07,inactive
CHEMBL5914621,CHEMBL3778,9.05,active
CHEMBL5914626,CHEMBL4722,8.3,active
CHEMBL5914628,CHEMBL5251,8.26,active
CHEMBL5914631,CHEMBL2971,7.89,active
CHEMBL5914634,CHEMBL2599,5.97,inactive
CHEMBL5914634,CHEMBL260,6.91,active
CHEMBL5914637,CHEMBL5251,5.6,inactive
CHEMBL5914646,CHEMBL5319,7.77,active
CHEMBL5914647,CHEMBL5408,8.12,active
CHEMBL5914652,CHEMBL3778,8.48,active
CHEMBL5914655,CHEMBL2148,9.26,active
CHEMBL5914663,CHEMBL4142,6.26,inactive
CHEMBL5914674,CHEMBL5073,6.2,inactive
CHEMBL5914676,CHEMBL2041,8.69,active
CHEMBL5914677,CHEMBL2292,8.52,active
CHEMBL5914677,CHEMBL262,7.33,active
CHEMBL5914684,CHEMBL4040,6.0,inactive
CHEMBL5914692,CHEMBL1772932,7.72,active
CHEMBL5914694,CHEMBL4895,7.26,active
CHEMBL5914696,CHEMBL5491,8.31,active
CHEMBL5914698,CHEMBL3778,7.0,active
CHEMBL5914717,CHEMBL2041,7.48,active
CHEMBL5914720,CHEMBL5331,6.12,inactive
CHEMBL5914722,CHEMBL2148,5.11,inactive
CHEMBL5914722,CHEMBL2835,6.475,inactive
CHEMBL5914722,CHEMBL2971,6.915,active
CHEMBL5914722,CHEMBL3553,7.835,active
CHEMBL5914726,CHEMBL5464,7.62,active
CHEMBL5914732,CHEMBL3778,8.21,active
CHEMBL5914736,CHEMBL4895,10.46,active
CHEMBL5914737,CHEMBL2973,6.42,inactive
CHEMBL5914737,CHEMBL3231,6.15,inactive
CHEMBL5914737,CHEMBL5052,6.89,active
CHEMBL5914739,CHEMBL5319,7.05,active
CHEMBL5914743,CHEMBL3717,7.26,active
CHEMBL5914764,CHEMBL5464,5.5,inactive
CHEMBL5914771,CHEMBL5251,7.12,active
CHEMBL5914776,CHEMBL2292,8.05,active
CHEMBL5914776,CHEMBL262,6.21,inactive
CHEMBL5914790,CHEMBL2041,7.59,active
CHEMBL5914792,CHEMBL2041,4.95,inactive
CHEMBL5914799,CHEMBL2842,6.43,inactive
CHEMBL5914810,CHEMBL5251,6.3,inactive
CHEMBL5914813,CHEMBL1862,6.93,active
CHEMBL5914818,CHEMBL2148,9.26,active
CHEMBL5914818,CHEMBL3553,9.26,active
CHEMBL5914827,CHEMBL2835,6.77,active
CHEMBL5914827,CHEMBL2971,6.43,inactive
CHEMBL5914827,CHEMBL3553,7.66,active
CHEMBL5914830,CHEMBL1862,6.97,active
CHEMBL5914830,CHEMBL4014,6.69,active
CHEMBL5914836,CHEMBL5464,8.52,active
CHEMBL5914837,CHEMBL2148,7.26,active
CHEMBL5914837,CHEMBL5251,8.26,active
CHEMBL5914838,CHEMBL1772932,7.43,active
CHEMBL5914839,CHEMBL2815,8.3,active
CHEMBL5914847,CHEMBL203,8.57,active
CHEMBL5914852,CHEMBL5331,6.26,inactive
CHEMBL5914854,CHEMBL3778,8.42,active
CHEMBL5914860,CHEMBL2041,6.33,inactive
CHEMBL5914869,CHEMBL4040,6.45,inactive
CHEMBL5914874,CHEMBL5251,6.26,inactive
CHEMBL5914876,CHEMBL5464,7.275,active
CHEMBL5914879,CHEMBL4040,7.46,active
CHEMBL5914881,CHEMBL5319,6.37,inactive
CHEMBL5914905,CHEMBL5251,5.9,inactive
CHEMBL5914910,CHEMBL3778,8.05,active
CHEMBL5914913,CHEMBL5888,7.33,active
CHEMBL5914915,CHEMBL5251,9.0,active
CHEMBL591492,CHEMBL5145,6.11,inactive
CHEMBL5914923,CHEMBL3045,7.74,active
CHEMBL5914929,CHEMBL3116,6.82,active
CHEMBL591493,CHEMBL5145,6.215,inactive
CHEMBL5914936,CHEMBL2508,8.46,active
CHEMBL5914936,CHEMBL331,8.1,active
CHEMBL5914937,CHEMBL5024,7.26,active
CHEMBL5914942,CHEMBL2973,8.36,active
CHEMBL5914947,CHEMBL5749,8.28,active
CHEMBL5914948,CHEMBL3778,7.85,active
CHEMBL5914949,CHEMBL1772932,7.49,active
CHEMBL5914953,CHEMBL5464,4.75,inactive
CHEMBL5914960,CHEMBL4040,8.3,active
CHEMBL5914962,CHEMBL5314,5.06,inactive
CHEMBL5914962,CHEMBL5331,7.505,active
CHEMBL5915000,CHEMBL1906,9.4,active
CHEMBL5915006,CHEMBL4718,7.68,active
CHEMBL5915008,CHEMBL5251,7.26,active
CHEMBL5915011,CHEMBL2292,7.92,active
CHEMBL5915016,CHEMBL4375,6.5,active
CHEMBL5915026,CHEMBL5024,6.42,inactive
CHEMBL5915027,CHEMBL2599,6.26,inactive
CHEMBL5915032,CHEMBL2185,6.11,inactive
CHEMBL5915046,CHEMBL2508,8.56,active
CHEMBL5915046,CHEMBL301,7.15,active
CHEMBL5915046,CHEMBL331,9.6,active
CHEMBL5915046,CHEMBL4036,6.67,active
CHEMBL5915050,CHEMBL5251,6.85,active
CHEMBL5915056,CHEMBL3553,8.26,active
CHEMBL5915060,CHEMBL2041,9.52,active
CHEMBL5915076,CHEMBL5251,6.28,inactive
CHEMBL5915077,CHEMBL2835,6.96,active
CHEMBL5915077,CHEMBL2971,6.39,inactive
CHEMBL5915081,CHEMBL2815,8.12,active
CHEMBL5915083,CHEMBL2343,6.07,inactive
CHEMBL5915089,CHEMBL4040,7.95,active
CHEMBL5915089,CHEMBL5121,7.95,active
CHEMBL5915095,CHEMBL3778,9.0,active
CHEMBL5915097,CHEMBL5749,9.23,active
CHEMBL5915098,CHEMBL3385,6.52,active
CHEMBL5915103,CHEMBL5319,7.07,active
CHEMBL5915112,CHEMBL2041,7.04,active
CHEMBL5915123,CHEMBL203,7.55,active
CHEMBL5915131,CHEMBL2292,8.6,active
CHEMBL5915131,CHEMBL262,7.32,active
CHEMBL5915138,CHEMBL3142,7.73,active
CHEMBL5915140,CHEMBL3778,8.52,active
CHEMBL5915141,CHEMBL5251,8.25,active
CHEMBL5915150,CHEMBL5251,7.62,active
CHEMBL5915152,CHEMBL5024,7.56,active
CHEMBL5915156,CHEMBL3778,8.22,active
CHEMBL5915162,CHEMBL3778,7.77,active
CHEMBL5915163,CHEMBL4040,8.075,active
CHEMBL5915165,CHEMBL3553,7.26,active
CHEMBL5915167,CHEMBL5358,7.26,active
CHEMBL5915180,CHEMBL2835,7.93,active
CHEMBL5915180,CHEMBL2971,7.68,active
CHEMBL5915195,CHEMBL1772932,6.9,active
CHEMBL5915202,CHEMBL2599,7.2,active
CHEMBL5915202,CHEMBL2850,5.16,inactive
CHEMBL5915204,CHEMBL2815,8.59,active
CHEMBL5915204,CHEMBL2971,8.59,active
CHEMBL5915218,CHEMBL4523,6.26,inactive
CHEMBL5915219,CHEMBL5464,4.09,inactive
CHEMBL5915221,CHEMBL2148,7.43,active
CHEMBL5915221,CHEMBL2835,9.26,active
CHEMBL5915221,CHEMBL2971,9.26,active
CHEMBL5915221,CHEMBL3553,9.26,active
CHEMBL5915229,CHEMBL3778,7.75,active
CHEMBL5915238,CHEMBL4895,8.38,active
CHEMBL5915250,CHEMBL3788,5.7,inactive
CHEMBL591526,CHEMBL260,6.98,active
CHEMBL5915264,CHEMBL203,8.7,active
CHEMBL5915266,CHEMBL4895,6.96,active
CHEMBL5915266,CHEMBL5314,6.46,inactive
CHEMBL5915266,CHEMBL5331,6.96,active
CHEMBL5915269,CHEMBL3717,7.87,active
CHEMBL5915296,CHEMBL2041,9.15,active
CHEMBL5915307,CHEMBL5408,8.57,active
CHEMBL5915319,CHEMBL5888,8.98,active
CHEMBL5915320,CHEMBL2835,8.05,active
CHEMBL5915322,CHEMBL203,6.53,active
CHEMBL5915326,CHEMBL4895,8.5,active
CHEMBL5915327,CHEMBL2148,7.3,active
CHEMBL5915327,CHEMBL2835,9.26,active
CHEMBL5915327,CHEMBL2971,9.26,active
CHEMBL5915327,CHEMBL3553,7.3,active
CHEMBL5915331,CHEMBL2835,6.96,active
CHEMBL5915334,CHEMBL2041,6.56,active
CHEMBL5915336,CHEMBL2835,6.96,active
CHEMBL5915337,CHEMBL2742,5.38,inactive
CHEMBL5915337,CHEMBL3650,5.32,inactive
CHEMBL5915337,CHEMBL4142,5.71,inactive
CHEMBL5915338,CHEMBL2185,6.23,inactive
CHEMBL5915342,CHEMBL3778,8.05,active
CHEMBL5915345,CHEMBL2148,7.945,active
CHEMBL5915357,CHEMBL2842,5.44,inactive
CHEMBL5915367,CHEMBL1075104,7.34,active
CHEMBL5915371,CHEMBL5749,10.0,active
CHEMBL5915374,CHEMBL5251,7.21,active
CHEMBL5915386,CHEMBL2599,7.26,active
CHEMBL5915393,CHEMBL2959,6.13,inactive
CHEMBL5915399,CHEMBL2041,7.55,active
CHEMBL5915414,CHEMBL3778,8.3,active
CHEMBL5915417,CHEMBL5251,6.5,active
CHEMBL5915419,CHEMBL5251,6.46,inactive
CHEMBL5915422,CHEMBL1906,7.59,active
CHEMBL5915423,CHEMBL3553,9.22,active
CHEMBL5915429,CHEMBL2041,7.02,active
CHEMBL5915432,CHEMBL2971,6.26,inactive
CHEMBL5915439,CHEMBL5888,8.66,active
CHEMBL5915446,CHEMBL3778,8.51,active
CHEMBL5915448,CHEMBL3357,5.52,inactive
CHEMBL5915451,CHEMBL2897,5.96,inactive
CHEMBL5915453,CHEMBL203,4.72,inactive
CHEMBL5915459,CHEMBL260,5.76,inactive
CHEMBL5915461,CHEMBL3142,8.3,active
CHEMBL5915464,CHEMBL2835,6.26,inactive
CHEMBL5915468,CHEMBL2835,8.45,active
CHEMBL5915482,CHEMBL2835,6.26,inactive
CHEMBL5915487,CHEMBL2343,8.34,active
CHEMBL5915491,CHEMBL3650,8.82,active
CHEMBL5915497,CHEMBL1075104,6.26,inactive
CHEMBL5915502,CHEMBL2041,7.9,active
CHEMBL5915507,CHEMBL5314,5.65,inactive
CHEMBL5915507,CHEMBL5331,7.279999999999999,active
CHEMBL5915512,CHEMBL2835,8.59,active
CHEMBL5915513,CHEMBL2148,9.26,active
CHEMBL5915535,CHEMBL5319,7.26,active
CHEMBL5915539,CHEMBL2973,6.26,inactive
CHEMBL5915539,CHEMBL3231,4.59,inactive
CHEMBL5915549,CHEMBL2973,7.26,active
CHEMBL5915550,CHEMBL5319,7.41,active
CHEMBL5915555,CHEMBL2148,9.25,active
CHEMBL5915555,CHEMBL2835,7.29,active
CHEMBL5915555,CHEMBL2971,8.47,active
CHEMBL5915559,CHEMBL5251,8.59,active
CHEMBL5915563,CHEMBL3830,7.72,active
CHEMBL5915564,CHEMBL1772932,7.55,active
CHEMBL5915570,CHEMBL203,6.26,inactive
CHEMBL5915570,CHEMBL2148,6.26,inactive
CHEMBL5915574,CHEMBL5358,7.26,active
CHEMBL5915576,CHEMBL5024,5.445,inactive
CHEMBL5915584,CHEMBL1906,9.0,active
CHEMBL591559,CHEMBL258,8.82,active
CHEMBL5915592,CHEMBL2292,8.57,active
CHEMBL5915592,CHEMBL262,6.85,active
CHEMBL5915599,CHEMBL5275,6.55,active
CHEMBL5915599,CHEMBL5310,4.82,inactive
CHEMBL5915599,CHEMBL5311,7.28,active
CHEMBL5915599,CHEMBL5476,6.97,active
CHEMBL5915599,CHEMBL5903,7.58,active
CHEMBL5915601,CHEMBL2041,7.4,active
CHEMBL5915602,CHEMBL3357,6.26,inactive
CHEMBL5915602,CHEMBL3778,6.26,inactive
CHEMBL5915619,CHEMBL3778,7.77,active
CHEMBL5915621,CHEMBL2041,7.95,active
CHEMBL5915623,CHEMBL5251,8.92,active
CHEMBL5915626,CHEMBL1868,7.24,active
CHEMBL5915626,CHEMBL1913,8.1,active
CHEMBL5915626,CHEMBL2007,7.85,active
CHEMBL5915626,CHEMBL2742,7.86,active
CHEMBL5915626,CHEMBL279,7.59,active
CHEMBL5915626,CHEMBL3650,7.44,active
CHEMBL5915627,CHEMBL2148,8.6,active
CHEMBL5915627,CHEMBL2835,8.93,active
CHEMBL5915627,CHEMBL2971,9.25,active
CHEMBL5915631,CHEMBL2292,8.5,active
CHEMBL5915631,CHEMBL262,6.484999999999999,inactive
CHEMBL5915636,CHEMBL4601,8.0,active
CHEMBL5915638,CHEMBL2148,9.4,active
CHEMBL5915638,CHEMBL5251,8.35,active
CHEMBL5915641,CHEMBL3778,7.21,active
CHEMBL5915653,CHEMBL2041,7.25,active
CHEMBL5915653,CHEMBL279,4.82,inactive
CHEMBL5915654,CHEMBL4895,6.96,active
CHEMBL5915654,CHEMBL5314,6.46,inactive
CHEMBL5915654,CHEMBL5331,6.96,active
CHEMBL5915661,CHEMBL1075104,6.9,active
CHEMBL5915666,CHEMBL2973,7.29,active
CHEMBL5915672,CHEMBL3778,7.42,active
CHEMBL5915673,CHEMBL5464,6.21,inactive
CHEMBL5915674,CHEMBL5319,7.78,active
CHEMBL5915682,CHEMBL5251,7.0,active
CHEMBL5915684,CHEMBL5251,5.26,inactive
CHEMBL5915689,CHEMBL5251,7.7,active
CHEMBL5915691,CHEMBL3778,8.4,active
CHEMBL5915695,CHEMBL2292,9.22,active
CHEMBL5915695,CHEMBL262,5.38,inactive
CHEMBL5915697,CHEMBL5408,7.98,active
CHEMBL5915702,CHEMBL3045,8.29,active
CHEMBL5915703,CHEMBL5251,5.52,inactive
CHEMBL5915710,CHEMBL2041,7.95,active
CHEMBL5915714,CHEMBL5491,8.7,active
CHEMBL5915716,CHEMBL5314,5.77,inactive
CHEMBL5915716,CHEMBL5331,7.39,active
CHEMBL5915717,CHEMBL2148,8.16,active
CHEMBL5915717,CHEMBL2971,9.88,active
CHEMBL5915717,CHEMBL3553,9.42,active
CHEMBL5915719,CHEMBL2971,6.46,inactive
CHEMBL5915725,CHEMBL5319,7.75,active
CHEMBL5915728,CHEMBL5408,7.07,active
CHEMBL5915734,CHEMBL5024,6.3,inactive
CHEMBL5915740,CHEMBL5024,5.445,inactive
CHEMBL5915746,CHEMBL2959,7.36,active
CHEMBL5915748,CHEMBL4040,8.48,active
CHEMBL5915749,CHEMBL2041,8.43,active
CHEMBL5915752,CHEMBL3973,7.26,active
CHEMBL5915766,CHEMBL3116,6.8,active
CHEMBL5915770,CHEMBL4247,8.29,active
CHEMBL5915773,CHEMBL3778,6.44,inactive
CHEMBL5915785,CHEMBL3983,8.7,active
CHEMBL5915796,CHEMBL2973,6.26,inactive
CHEMBL5915796,CHEMBL3231,4.59,inactive
CHEMBL5915797,CHEMBL4040,8.6,active
CHEMBL5915802,CHEMBL2041,8.24,active
CHEMBL5915815,CHEMBL2815,8.96,active
CHEMBL5915826,CHEMBL5251,7.6,active
CHEMBL5915828,CHEMBL5464,7.495,active
CHEMBL5915832,CHEMBL5251,7.48,active
CHEMBL5915847,CHEMBL262,7.88,active
CHEMBL5915848,CHEMBL5464,5.22,inactive
CHEMBL5915852,CHEMBL5251,6.26,inactive
CHEMBL5915854,CHEMBL1906,9.28,active
CHEMBL5915854,CHEMBL203,8.77,active
CHEMBL5915862,CHEMBL5251,8.1,active
CHEMBL5915863,CHEMBL279,8.52,active
CHEMBL5915874,CHEMBL2835,6.96,active
CHEMBL5915875,CHEMBL2835,8.76,active
CHEMBL5915875,CHEMBL2971,9.04,active
CHEMBL5915882,CHEMBL3778,7.07,active
CHEMBL5915885,CHEMBL260,6.71,active
CHEMBL5915885,CHEMBL2939,7.75,active
CHEMBL5915889,CHEMBL2041,6.71,active
CHEMBL5915900,CHEMBL4040,8.03,active
CHEMBL5915902,CHEMBL2973,6.78,active
CHEMBL5915904,CHEMBL260,5.75,inactive
CHEMBL5915906,CHEMBL4204,8.74,active
CHEMBL5915906,CHEMBL4718,7.82,active
CHEMBL5915911,CHEMBL5749,8.4,active
CHEMBL5915920,CHEMBL2292,8.4,active
CHEMBL5915920,CHEMBL262,7.03,active
CHEMBL5915930,CHEMBL5251,6.52,active
CHEMBL5915937,CHEMBL3778,7.8,active
CHEMBL5915943,CHEMBL3830,7.96,active
CHEMBL5915947,CHEMBL2041,7.65,active
CHEMBL5915949,CHEMBL2148,9.52,active
CHEMBL5915949,CHEMBL5251,8.66,active
CHEMBL5915956,CHEMBL5464,7.75,active
CHEMBL5915958,CHEMBL3834,8.38,active
CHEMBL5915958,CHEMBL4246,8.6,active
CHEMBL5915958,CHEMBL5251,8.7,active
CHEMBL5915962,CHEMBL5251,5.26,inactive
CHEMBL5915964,CHEMBL2742,7.7,active
CHEMBL5915964,CHEMBL3650,6.94,active
CHEMBL5915964,CHEMBL4142,7.7,active
CHEMBL5915968,CHEMBL4895,9.1,active
CHEMBL5915968,CHEMBL5331,6.98,active
CHEMBL5915969,CHEMBL3778,5.71,inactive
CHEMBL5915970,CHEMBL4895,6.96,active
CHEMBL5915970,CHEMBL5314,6.46,inactive
CHEMBL5915970,CHEMBL5331,6.96,active
CHEMBL5915977,CHEMBL5749,9.8,active
CHEMBL5915982,CHEMBL2041,8.34,active
CHEMBL5915982,CHEMBL279,6.0,inactive
CHEMBL5915984,CHEMBL5464,4.34,inactive
CHEMBL5915993,CHEMBL5903,6.26,inactive
CHEMBL5915994,CHEMBL3778,8.7,active
CHEMBL5916001,CHEMBL6166,6.36,inactive
CHEMBL5916002,CHEMBL2599,6.26,inactive
CHEMBL5916004,CHEMBL1906,8.55,active
CHEMBL5916014,CHEMBL5331,6.6,active
CHEMBL5916022,CHEMBL3778,8.11,active
CHEMBL5916030,CHEMBL3385,6.52,active
CHEMBL5916039,CHEMBL5491,8.82,active
CHEMBL5916040,CHEMBL3045,7.83,active
CHEMBL5916046,CHEMBL3553,8.26,active
CHEMBL5916050,CHEMBL5749,7.3,active
CHEMBL5916054,CHEMBL2147,8.29,active
CHEMBL5916060,CHEMBL5026,5.34,inactive
CHEMBL5916062,CHEMBL2041,7.85,active
CHEMBL5916063,CHEMBL1906,7.4,active
CHEMBL5916066,CHEMBL203,9.0,active
CHEMBL5916075,CHEMBL2148,5.26,inactive
CHEMBL5916075,CHEMBL2835,6.26,inactive
CHEMBL5916075,CHEMBL2971,7.26,active
CHEMBL5916075,CHEMBL3553,7.26,active
CHEMBL5916076,CHEMBL5024,6.359999999999999,inactive
CHEMBL5916077,CHEMBL3717,7.26,active
CHEMBL5916077,CHEMBL4895,7.26,active
CHEMBL5916087,CHEMBL2835,10.22,active
CHEMBL5916087,CHEMBL2971,9.57,active
CHEMBL5916097,CHEMBL3778,7.5,active
CHEMBL5916100,CHEMBL1075104,7.96,active
CHEMBL5916106,CHEMBL3357,6.26,inactive
CHEMBL5916106,CHEMBL3778,6.26,inactive
CHEMBL5916115,CHEMBL1981,7.7,active
CHEMBL5916115,CHEMBL4247,8.43,active
CHEMBL5916124,CHEMBL1772932,6.02,inactive
CHEMBL5916134,CHEMBL260,5.935,inactive
CHEMBL5916137,CHEMBL2959,9.23,active
CHEMBL5916137,CHEMBL5251,9.08,active
CHEMBL5916144,CHEMBL1906,9.52,active
CHEMBL5916157,CHEMBL260,6.71,active
CHEMBL5916157,CHEMBL2850,5.36,inactive
CHEMBL5916161,CHEMBL4501,6.84,active
CHEMBL5916171,CHEMBL6166,6.75,active
CHEMBL5916172,CHEMBL4247,8.68,active
CHEMBL5916174,CHEMBL1906,9.02,active
CHEMBL5916175,CHEMBL4267,5.44,inactive
CHEMBL5916191,CHEMBL2148,8.26,active
CHEMBL5916191,CHEMBL2835,9.26,active
CHEMBL5916191,CHEMBL2971,9.26,active
CHEMBL5916191,CHEMBL3553,9.26,active
CHEMBL5916193,CHEMBL2599,6.26,inactive
CHEMBL5916197,CHEMBL2835,6.96,active
CHEMBL5916200,CHEMBL203,8.7,active
CHEMBL5916209,CHEMBL2971,6.77,active
CHEMBL5916210,CHEMBL5251,9.42,active
CHEMBL5916213,CHEMBL2041,10.15,active
CHEMBL5916213,CHEMBL258,6.82,active
CHEMBL5916213,CHEMBL267,8.26,active
CHEMBL5916214,CHEMBL4630,10.1,active
CHEMBL5916215,CHEMBL2041,7.31,active
CHEMBL5916222,CHEMBL5464,5.11,inactive
CHEMBL5916226,CHEMBL2292,7.58,active
CHEMBL5916226,CHEMBL262,7.82,active
CHEMBL5916228,CHEMBL2973,8.63,active
CHEMBL5916233,CHEMBL5251,6.26,inactive
